Totaal,Handsoorten,,"Terug-
vangst",Landen,,Kleurring,Locaties,Vangmethoden,Aantal zelf geringd,,,,,
,80,,,4,,5,8,8,,21,uniek,71,5,21
3739,,,942,,,200,,,1718,76,door mij,1718,91,76
Datum,Soort,"Nieuwe
projectsoort","Terug-
vangst",Buitenland,Ringnummer,Kleurring,Locatie,Vangmethode,Ringer,"Zoönose
door mij",Bijzonderheid,Ringsoorten,Kleurring,Zoönose
,,,j,land,,kleurcode,,,,j,,,,
28-08-2022,Kleine Karekiet,35,,,BJ73487,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Kleine Karekiet,36,,,BJ73488,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Tuinfluiter,39,,,BJ70387,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,37,,,BJ73491,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Tuinfluiter,40,j,,BJ73288,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,38,,,BJ73495,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
28-08-2022,Kleine Karekiet,39,,,BJ73497,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
28-08-2022,Kleine Karekiet,40,,,BJ73498,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
28-08-2022,Kleine Karekiet,41,,,BJ70418,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
28-08-2022,Kleine Karekiet,42,,,BJ70419,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
28-08-2022,Kleine Karekiet,43,,,BJ70421,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
28-08-2022,Winterkoning,48,,,AKN999,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Kleine Karekiet,44,,,BJ70422,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
28-08-2022,Winterkoning,49,,,AJX701,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Kleine Karekiet,45,,,BJ70429,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Winterkoning,50,,,AJX709,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,46,j,,BJ73462,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Winterkoning,51,,,AJX714,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Kleine Karekiet,47,,,BJ70372,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Winterkoning,52,j,,AKN936,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Winterkoning,,
28-08-2022,Kleine Karekiet,48,,,BJ70377,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,49,,,BJ70378,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Winterkoning,53,j,,AKN936,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Kleine Karekiet,50,,,BJ70383,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,51,,,BJ70385,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,52,,,BJ70386,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,53,,,BJ70388,,"De Haar, Utrecht",Mistnet,Udo Hassefras,,,,,
28-08-2022,Kleine Karekiet,54,,,BJ70391,,"De Haar, Utrecht",Mistnet,Udo Hassefras,,,,,
28-08-2022,Kleine Karekiet,55,,,BJ70392,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
28-08-2022,Kleine Karekiet,56,j,,BJ73456,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,57,,,BJ70347,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Merel,52,j,,L534329,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,58,,,BJ70348,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Merel,53,j,,L499309,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,59,,,BJ70354,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Vink,63,,,V836780,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Merel,54,j,,L534318,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,60,,,BJ70355,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Vink,64,,,V836781,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Merel,55,j,,L534307,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,61,,,BJ70357,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Vink,65,,,V836782,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Kleine Karekiet,62,,,BJ70359,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Vink,66,,,V836783,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Kleine Karekiet,63,,,BJ70362,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Vink,67,,,V836784,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Tjiftjaf,86,,,AJX702,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Tjiftjaf,87,,,AJX703,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Tjiftjaf,88,,,AJX705,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Tjiftjaf,89,,,AJX706,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Tjiftjaf,90,,,AJX707,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Tjiftjaf,91,,,AJX708,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Tjiftjaf,92,,,AJX710,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Tjiftjaf,93,,,AJX711,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Tjiftjaf,94,,,AJX712,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Tjiftjaf,95,,,AJX713,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Tjiftjaf,96,,,AJX715,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
28-08-2022,Tjiftjaf,97,,,AJX716,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
28-08-2022,Tjiftjaf,98,,,AJX717,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
28-08-2022,Tjiftjaf,99,,,AJX718,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
28-08-2022,Tjiftjaf,100,,,AJX719,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
28-08-2022,Tjiftjaf,101,,,AJX720,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
28-08-2022,Tjiftjaf,102,j,,AKN934,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Tjiftjaf,103,j,,AKN980,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
28-08-2022,Tjiftjaf,104,j,,AKN998,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Tjiftjaf,105,j,,AKN777,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Tjiftjaf,106,j,,AKN986,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Roodborst,127,j,,BJ70103,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Roodborst,128,j,,BJ70092,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Roodborst,129,j,,BJ70081,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Roodborst,130,j,,BJ73424,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Roodborst,131,,,BJ70363,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Pimpelmees,229,j,,BJ70136,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Pimpelmees,,
28-08-2022,Pimpelmees,230,,,BJ70365,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Pimpelmees,231,,,BJ70366,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Pimpelmees,232,,,BJ70367,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Pimpelmees,233,,,BJ70335,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Zwartkop,338,,,BJ70425,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Zwartkop,339,,,BJ70427,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Zwartkop,340,,,BJ70431,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Zwartkop,,
28-08-2022,Zwartkop,341,j,,BJ72727,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Zwartkop,,
28-08-2022,Zwartkop,342,j,,BJ74522,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Zwartkop,343,,,BJ70368,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Zwartkop,344,,,BJ70370,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Zwartkop,345,,,BJ70371,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Zwartkop,346,,,BJ70373,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Zwartkop,347,,,BJ70381,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Zwartkop,348,j,,BJ70127,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,330,,,BJ70430,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Zwartkop,349,,,BJ70329,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Koolmees,331,j,,BJ72303,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Koolmees,,
28-08-2022,Zwartkop,350,,,BJ70330,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Koolmees,332,j,,BJ70052,,"De Haar, Utrecht",Mistnet,Mark B,,,,,
28-08-2022,Zwartkop,351,,,BJ70331,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,333,j,,V836748,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Koolmees,,
28-08-2022,Zwartkop,352,,,BJ70338,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,334,j,,BJ73386,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Koolmees,,
28-08-2022,Zwartkop,353,,,BJ70339,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,335,j,,BJ70131,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Zwartkop,354,,,BJ70340,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,336,j,,BJ73340,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Zwartkop,355,,,BJ70341,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,337,j,,BJ73380,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Zwartkop,356,,,BJ70342,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,338,j,,BJ73346,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Zwartkop,357,,,BJ70343,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,339,j,,BJ70126,,"De Haar, Utrecht",Mistnet,William van Lint,,,,,
28-08-2022,Zwartkop,358,,,BJ70344,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,340,j,,BJ70063,,"De Haar, Utrecht",Mistnet,Udo Hassefras,,,,,
28-08-2022,Zwartkop,359,,,BJ70345,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Koolmees,341,,,BJ70336,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
28-08-2022,Zwartkop,360,,,BJ70361,,"De Haar, Utrecht",Mistnet,Tijs van den Berg,,,,,
11-09-2022,Boomkruiper,16,,,ALR982,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Boomkruiper,,
11-09-2022,Heggenmus,28,j,,BN14045,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Heggenmus,,
11-09-2022,Heggenmus,29,j,,BE72337,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Heggenmus,,
11-09-2022,Heggenmus,30,,,BN14428,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Heggenmus,,
11-09-2022,Heggenmus,31,,,BN14463,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Heggenmus,,
11-09-2022,Heggenmus,32,,,BN14465,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Heggenmus,,
11-09-2022,Huismus,23,,,Y047289,NBBM,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Huismus,Huismus,
11-09-2022,Huismus,24,,,Y047290,NGBM,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Huismus,Huismus,
11-09-2022,Huismus,25,,,Y047291,NRBM,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Huismus,Huismus,
11-09-2022,Huismus,26,,,Y047292,NWBM,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Huismus,Huismus,
11-09-2022,Huismus,27,,,Y047293,NYBM,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Huismus,Huismus,
11-09-2022,Huismus,28,,,Y047294,NNBM,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Huismus,Huismus,
11-09-2022,Huismus,29,,,Y047295,NVBM,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Huismus,Huismus,
11-09-2022,Merel,56,,,L519923,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Merel,,
11-09-2022,Merel,57,j,,L519919,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Merel,,
11-09-2022,Tjiftjaf,107,,,ALR981,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
11-09-2022,Tjiftjaf,108,,,ALR980,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
11-09-2022,Tjiftjaf,109,,,ALR983,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
11-09-2022,Roodborst,132,,,BN14429,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
11-09-2022,Roodborst,133,,,BN14431,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
11-09-2022,Pimpelmees,234,j,,BN14389,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Pimpelmees,,
11-09-2022,Pimpelmees,235,,,BN14451,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Pimpelmees,,
11-09-2022,Pimpelmees,236,,,BN14454,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Pimpelmees,,
11-09-2022,Pimpelmees,237,,,BN14457,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Pimpelmees,,
11-09-2022,Pimpelmees,238,,,BN14462,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Pimpelmees,,
11-09-2022,Pimpelmees,239,,,BN14468,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Pimpelmees,,
11-09-2022,Zwartkop,361,,,BN14424,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
11-09-2022,Koolmees,342,j,,BN14404,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Zwartkop,362,,,BN14425,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
11-09-2022,Koolmees,343,j,,BN14386,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Zwartkop,363,,,BN14426,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
11-09-2022,Koolmees,344,,,BN14430,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Zwartkop,364,,,BN14427,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
11-09-2022,Koolmees,345,,,BN14432,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,346,,,BN14433,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Zwartkop,365,,,BN14469,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
11-09-2022,Koolmees,347,,,BN14434,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,348,,,BN14435,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,349,,,BN14436,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,350,,,BN14437,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,351,,,BN14438,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,352,,,BN14439,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,353,,,BN14440,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,354,,,BN14441,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,355,,,BN14442,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,356,,,BN14443,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,357,,,BN14444,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,358,,,BN14445,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,359,,,BN14446,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,360,,,BN14447,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,361,,,BN14448,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,362,,,BN14449,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,363,,,BN14450,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,364,,,BN14452,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,365,,,BN14453,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,366,,,BN14455,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,367,,,BN14456,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,368,,,BN14458,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,369,,,BN14459,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,370,,,BN14460,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,371,,,BN14461,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,372,,,BN14464,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,373,,,BN14466,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,374,,,BN14467,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
11-09-2022,Koolmees,375,j,,BN14384,,"Overweg, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
14-09-2022,Havik,1,,,6197988,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Havik,,
14-09-2022,Kleine Mantelmeeuw,1,,,5551560,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Kleine Mantelmeeuw,,
14-09-2022,Krakeend,1,,,5551564,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Krakeend,,
14-09-2022,Soepeend,1,,,7153274,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Soepeend,,
14-09-2022,Wilde Eend,1,,,7153275,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Wilde Eend,,
14-09-2022,Kokmeeuw,1,,,2522834,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Kokmeeuw,,
14-09-2022,Zilvermeeuw,1,,,6231746,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Zilvermeeuw,,
14-09-2022,Bruine Kiekendief,1,,,6197987,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Kleine Mantelmeeuw,2,,,5551561,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Kleine Mantelmeeuw,,
14-09-2022,Krakeend,2,,,5551565,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Krakeend,,
14-09-2022,Soepeend,2,,,7153276,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Kokmeeuw,2,,,2522833,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Zilvermeeuw,2,,,6231747,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Wilde Eend,2,,,6231626,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Kleine Mantelmeeuw,3,,,5551562,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Kokmeeuw,3,,,2520483,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Kokmeeuw,,
14-09-2022,Zilvermeeuw,3,,,6231748,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Soepeend,3,,,6231627,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Soepeend,,
14-09-2022,Wilde Eend,3,,,6231630,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Wilde Eend,,
14-09-2022,Kleine Mantelmeeuw,4,,,5551563,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Kokmeeuw,4,,,2520484,W/EMY9,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Kokmeeuw,Kokmeeuw,
14-09-2022,Zilvermeeuw,4,,,6231749,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Soepeend,4,,,6231628,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Wilde Eend,4,,,6231631,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Kokmeeuw,5,,,2520485,W/E9E4,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Kokmeeuw,Kokmeeuw,
14-09-2022,Kleine Mantelmeeuw,5,j,,5551553,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Kleine Mantelmeeuw,,
14-09-2022,Zilvermeeuw,5,,,6231750,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Soepeend,5,,,6231629,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Wilde Eend,5,,,6231632,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Kokmeeuw,6,j,,2520481,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Kokmeeuw,,
14-09-2022,Zilvermeeuw,6,,,6231625,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Zilvermeeuw,,
14-09-2022,Wilde Eend,6,,,6231633,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Soepeend,6,,,6231637,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Soepeend,,
14-09-2022,Kokmeeuw,7,j,,3747030,N/1A,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Kokmeeuw,Kokmeeuw,
14-09-2022,Wilde Eend,7,,,6231634,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Wilde Eend,,
14-09-2022,Soepeend,7,,,6231639,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Soepeend,,
14-09-2022,Wilde Eend,8,,,6231635,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
14-09-2022,Wilde Eend,9,,,6231636,,"De Haar, Utrecht",Hand,Thijs ter Avest,,,Wilde Eend,,
14-09-2022,Wilde Eend,10,,,6231638,,"De Haar, Utrecht",Hand,Tijs van den Berg,,,,,
26-09-2022,Merel,58,,,L588848,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Merel,,
26-09-2022,Winterkoning,54,j,,ARX722,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
26-09-2022,Zwartkop,366,,,BT33030,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
26-09-2022,Zwartkop,367,,,BT33031,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
26-09-2022,Roodborst,134,,,BT33032,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
26-09-2022,Tuinfluiter,41,,,BT33033,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
26-09-2022,Roodborst,135,,,BT33034,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
26-09-2022,Zwartkop,368,,,BT33035,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
26-09-2022,Zwartkop,369,,,BT33036,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
26-09-2022,Zwartkop,370,,,BT33037,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
26-09-2022,Zwartkop,371,,,BT33038,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
26-09-2022,Roodborst,136,,,BT33039,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
26-09-2022,Heggenmus,33,j,,BJ47769,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
